dataset,step,risk,effective_risk,action,cumulative_risk,workload,passive_recovery,risk_drain,mitigation_gain,workload_penalty,resilience
video,8896,0.578818537247752,0.0578818537247752,investigate,1.4498862847042078,0.5500000000000008,0.01725490133244143,0.003472911223486512,0.00375,0.017518207391658255,0.13726871609522512
video,8897,0.5788168555055616,0.057881685550556165,investigate,1.4497725188665955,0.5500000000000008,0.0172546256780955,0.00347290113303337,0.00375,0.017518207391658255,0.13728223324862898
video,8898,0.5787551693998763,0.05787551693998763,investigate,1.4496571350519192,0.5500000000000008,0.01725435533502742,0.003472531016399258,0.00375,0.017518207391658255,0.13729585017559892
video,8899,0.5787281868740628,0.057872818687406284,investigate,1.4495436683372487,0.5500000000000008,0.01725408299648802,0.003472369121244377,0.00375,0.017518207391658255,0.1373093566591843
video,8900,0.5787164342041751,0.05787164342041751,investigate,1.4494335650241763,0.5500000000000008,0.017253812866816313,0.00347229860522505,0.00375,0.017518207391658255,0.13732266352911732
video,8901,0.5786281925424404,0.05786281925424404,investigate,1.4493190416774533,0.5500000000000008,0.017253546729417653,0.003471769155254642,0.00375,0.017518207391658255,0.13733623371162207
video,8902,0.5785351503554074,0.05785351503554074,investigate,1.449199795045896,0.5500000000000008,0.01725327532576756,0.003471210902132444,0.00375,0.017518207391658255,0.13735009074359894
video,8903,0.5785002736802284,0.05785002736802284,investigate,1.449081830612083,0.5500000000000008,0.017252998185128023,0.0034710016420813703,0.00375,0.017518207391658255,0.13736387989498733
video,8904,0.578463734025561,0.0578463734025561,investigate,1.4489649307901555,0.5500000000000008,0.017252722402100254,0.0034707824041533657,0.00375,0.017518207391658255,0.13737761250127595
video,8905,0.5782817264248514,0.057828172642485146,investigate,1.4488345062010344,0.5500000000000008,0.01725244774997448,0.0034696903585491085,0.00375,0.017518207391658255,0.13739216250104308
video,8906,0.5782443956538371,0.05782443956538372,investigate,1.4487055655183767,0.5500000000000008,0.01725215674997914,0.003469466373923023,0.00375,0.017518207391658255,0.13740664548544096
video,8907,0.5780993261416486,0.057809932614164866,investigate,1.4485672755118064,0.5500000000000008,0.01725186709029118,0.003468595956849892,0.00375,0.017518207391658255,0.13742170922722402
video,8908,0.5780621674250112,0.05780621674250112,investigate,1.4484308012338352,0.5500000000000008,0.01725156581545552,0.0034683730045500668,0.00375,0.017518207391658255,0.13743669464647118
video,8909,0.5780612349382562,0.05780612349382563,investigate,1.4482996926783074,0.5500000000000008,0.01725126610707058,0.0034683674096295373,0.00375,0.017518207391658255,0.13745138595225398
video,8910,0.5780607736753939,0.05780607736753939,investigate,1.4481737823387144,0.5500000000000008,0.017250972280954922,0.0034683646420523634,0.00375,0.017518207391658255,0.13746578619949829
video,8911,0.5780110038615515,0.05780110038615515,investigate,1.448047931431321,0.5500000000000008,0.017250684276010033,0.003468066023169309,0.00375,0.017518207391658255,0.13748019706068076
video,8912,0.5780037957851274,0.057800379578512744,investigate,1.4479263937525808,0.5500000000000008,0.017250396058786387,0.0034680227747107646,0.00375,0.017518207391658255,0.13749436295309814
video,8913,0.5779234672416051,0.05779234672416052,investigate,1.4478016847266382,0.5500000000000008,0.017250112740938038,0.003467540803449631,0.00375,0.017518207391658255,0.13750872749892828
video,8914,0.5778182900365259,0.057781829003652585,investigate,1.447671446341225,0.5500000000000008,0.017249825450021433,0.003466909740219155,0.00375,0.017518207391658255,0.13752343581707233
video,8915,0.5777841893774804,0.057778418937748044,investigate,1.447543007425324,0.5500000000000008,0.017249531283658553,0.0034667051362648827,0.00375,0.017518207391658255,0.13753805457280777
video,8916,0.5777278657156893,0.05777278657156894,investigate,1.44741407369988,0.5500000000000008,0.017249238908543844,0.003466367194294136,0.00375,0.017518207391658255,0.13755271889539922
video,8917,0.5776297624223263,0.05776297624223264,investigate,1.4472804869941174,0.5500000000000008,0.017248945622092015,0.0034657785745339583,0.00375,0.017518207391658255,0.13756767855129903
video,8918,0.5776263186845692,0.05776263186845692,investigate,1.4471518993828096,0.5500000000000008,0.01724864642897402,0.003465757912107415,0.00375,0.017518207391658255,0.1375823596765074
video,8919,0.5775452411179948,0.05775452411179948,investigate,1.4470203475192966,0.5500000000000008,0.017248352806469854,0.0034652714467079686,0.00375,0.017518207391658255,0.13759723364461102
video,8920,0.577528385695244,0.0577528385695244,investigate,1.4468923721880493,0.5500000000000008,0.01724805532710778,0.003465170314171464,0.00375,0.017518207391658255,0.13761191126588906
video,8921,0.5773763748595968,0.057737637485959684,investigate,1.446754314786487,0.5500000000000008,0.017247761774682218,0.003464258249157581,0.00375,0.017518207391658255,0.13762720739975542
video,8922,0.5772005886758044,0.05772005886758044,investigate,1.446604201062608,0.5500000000000008,0.017247455852004892,0.0034632035320548266,0.00375,0.017518207391658255,0.13764325232804725
video,8923,0.5770494800120431,0.05770494800120432,investigate,1.446444981021308,0.5500000000000008,0.017247134953439054,0.003462296880072259,0.00375,0.017518207391658255,0.1376598830097558
video,8924,0.5770408056820046,0.05770408056820046,investigate,1.4462912623486561,0.5500000000000008,0.017246802339804884,0.0034622448340920274,0.00375,0.017518207391658255,0.1376762331238104
video,8925,0.5770361409799987,0.05770361409799987,investigate,1.4461432259527096,0.5500000000000008,0.017246475337523794,0.003462216845879992,0.00375,0.017518207391658255,0.13769228422379592
video,8926,0.577000619401602,0.0577000619401602,investigate,1.4459975588547613,0.5500000000000008,0.017246154315524082,0.0034620037164096117,0.00375,0.017518207391658255,0.13770822743125216
video,8927,0.5769881722039225,0.05769881722039225,investigate,1.4458564737209632,0.5500000000000008,0.017245835451374956,0.003461929033223535,0.00375,0.017518207391658255,0.13772392645774534
video,8928,0.5769049250119851,0.05769049250119851,investigate,1.4457127072733231,0.5500000000000008,0.017245521470845095,0.0034614295500719106,0.00375,0.017518207391658255,0.13773981098686028
video,8929,0.5769003326901619,0.0576900332690162,investigate,1.4455742322514065,0.5500000000000008,0.017245203780262796,0.003461401996140972,0.00375,0.017518207391658255,0.13775540537932385
video,8930,0.5768585097033142,0.05768585097033142,investigate,1.4454371139316817,0.5500000000000008,0.017244891892413523,0.003461151058219885,0.00375,0.017518207391658255,0.1377709388218592
video,8931,0.5767884322787922,0.05767884322787922,investigate,1.4452984726022935,0.5500000000000008,0.017244581223562816,0.0034607305936727533,0.00375,0.017518207391658255,0.13778658206009103
video,8932,0.5767524301517485,0.05767524301517485,investigate,1.4451617767133764,0.5500000000000008,0.017244268358798182,0.0034605145809104908,0.00375,0.017518207391658255,0.1378021284463205
video,8933,0.5767337677597001,0.05767337677597001,investigate,1.4450286824208114,0.5500000000000008,0.01724395743107359,0.0034604026065582004,0.00375,0.017518207391658255,0.13781747587917764
video,8934,0.5766767438638188,0.05766767438638189,investigate,1.4448952095103609,0.5500000000000008,0.017243650482416446,0.003460060463182913,0.00375,0.017518207391658255,0.13783285850675292
video,8935,0.5766614030729265,0.05766614030729265,investigate,1.4447655414372391,0.5500000000000008,0.017243342829864942,0.003459968418437559,0.00375,0.017518207391658255,0.13784802552652203
video,8936,0.5766291711414221,0.05766291711414221,investigate,1.4446378368938917,0.5500000000000008,0.01724303948946956,0.0034597750268485325,0.00375,0.017518207391658255,0.1378630825974848
video,8937,0.5766011999908663,0.057660119999086636,investigate,1.4445124434172227,0.5500000000000008,0.017242738348050304,0.003459607199945198,0.00375,0.017518207391658255,0.13787800635393166
video,8938,0.5764211918750771,0.057642119187507716,investigate,1.4443740648680414,0.5500000000000008,0.01724243987292137,0.003458527151250463,0.00375,0.017518207391658255,0.13789371168394432
video,8939,0.576385898937272,0.0576385898937272,investigate,1.444237692167047,0.5500000000000008,0.017242125766321115,0.003458315393623632,0.00375,0.017518207391658255,0.13790931466498357
video,8940,0.5763353707454998,0.05763353707454998,investigate,1.444101721554915,0.5500000000000008,0.01724181370670033,0.0034580122244729987,0.00375,0.017518207391658255,0.13792490875555263
video,8941,0.5763119502749408,0.05763119502749408,investigate,1.4439688477202124,0.5500000000000008,0.017241501824888948,0.0034578717016496446,0.00375,0.017518207391658255,0.1379403314871337
video,8942,0.5762872751995365,0.057628727519953654,investigate,1.4438388213313575,0.5500000000000008,0.017241193370257327,0.003457723651197219,0.00375,0.017518207391658255,0.13795559381453554
video,8943,0.5762771509358312,0.05762771509358312,investigate,1.4437129835716862,0.5500000000000008,0.01724088812370929,0.0034576629056149873,0.00375,0.017518207391658255,0.13797061164097157
video,8944,0.5762266308410644,0.05762266308410644,investigate,1.443587127312925,0.5500000000000008,0.017240587767180567,0.0034573597850463865,0.00375,0.017518207391658255,0.1379856322314475
video,8945,0.5762143944075943,0.057621439440759425,investigate,1.4434650816611674,0.5500000000000008,0.017240287355371052,0.0034572863664455653,0.00375,0.017518207391658255,0.13800042582871475
video,8946,0.5762038613625925,0.05762038613625925,investigate,1.44334686453098,0.5500000000000008,0.017239991483425705,0.003457223168175555,0.00375,0.017518207391658255,0.1380149867523066
video,8947,0.5761513577634914,0.057615135776349136,investigate,1.44322812572609,0.5500000000000008,0.017239700264953868,0.003456908146580948,0.00375,0.017518207391658255,0.13802957147902128
video,8948,0.5761489196720687,0.05761489196720687,investigate,1.443113892664253,0.5500000000000008,0.017239408570419574,0.003456893518032412,0.00375,0.017518207391658255,0.1380438791397502
video,8949,0.5760510880812085,0.05760510880812086,investigate,1.4429944457658037,0.5500000000000008,0.017239122417204995,0.0034563065284872515,0.00375,0.017518207391658255,0.13805848763680967
video,8950,0.5760377145076108,0.05760377145076108,investigate,1.4428784393859326,0.5500000000000008,0.017238830247263807,0.0034562262870456648,0.00375,0.017518207391658255,0.13807288420536956
video,8951,0.5759876918561646,0.05759876918561646,investigate,1.4427620709961118,0.5500000000000008,0.01723854231589261,0.0034559261511369877,0.00375,0.017518207391658255,0.13808729297846695
video,8952,0.5758211607640485,0.05758211607640486,investigate,1.4426337042326722,0.5500000000000008,0.01723825414043066,0.0034549269645842914,0.00375,0.017518207391658255,0.13810241276265506
video,8953,0.5758080281945915,0.057580802819459154,investigate,1.4425091588828245,0.5500000000000008,0.017237951744746897,0.0034548481691675493,0.00375,0.017518207391658255,0.13811730894657614
video,8954,0.5757857173407941,0.05757857173407941,investigate,1.4423873642615908,0.5500000000000008,0.01723765382106848,0.0034547143040447644,0.00375,0.017518207391658255,0.1381320410719416
video,8955,0.5757353298046131,0.057573532980461306,investigate,1.4422654026715884,0.5500000000000008,0.01723735917856117,0.0034544119788276783,0.00375,0.017518207391658255,0.13814678088001686
video,8956,0.5756762388164715,0.05756762388164715,investigate,1.442142410446372,0.5500000000000008,0.017237064382399664,0.0034540574328988287,0.00375,0.017518207391658255,0.13816158043785942
video,8957,0.5756414490951778,0.05756414490951778,investigate,1.4420208589380348,0.5500000000000008,0.017236768391242812,0.0034538486945710667,0.00375,0.017518207391658255,0.1381762927428729
video,8958,0.5756024740342817,0.05756024740342817,investigate,1.4419002719839416,0.5500000000000008,0.017236474145142542,0.00345361484420569,0.00375,0.017518207391658255,0.13819094465215148
video,8959,0.575569493083631,0.05755694930836311,investigate,1.441781210412947,0.5500000000000008,0.01723618110695697,0.0034534169585017866,0.00375,0.017518207391658255,0.13820550140894838
video,8960,0.5754869223778152,0.05754869223778152,investigate,1.4416586542342107,0.5500000000000008,0.017235889971821034,0.003452921534266891,0.00375,0.017518207391658255,0.1382202624548443
video,8961,0.5754796948470118,0.05754796948470118,investigate,1.4415402775495434,0.5500000000000008,0.017235594750903114,0.0034528781690820708,0.00375,0.017518207391658255,0.13823477164500708
video,8962,0.5754709957723498,0.057547099577234986,investigate,1.4414257660247964,0.5500000000000008,0.01723530456709986,0.003452825974634099,0.00375,0.017518207391658255,0.13824904284581463
video,8963,0.5753644952721984,0.05753644952721984,investigate,1.4413051849110246,0.5500000000000008,0.01723501914308371,0.0034521869716331905,0.00375,0.017518207391658255,0.13826366762560688
video,8964,0.5751709452642847,0.057517094526428475,investigate,1.441170072041012,0.5500000000000008,0.017234726647487864,0.0034510256715857084,0.00375,0.017518207391658255,0.1382791612098508
video,8965,0.5751212176941782,0.05751212176941783,investigate,1.4410353909287894,0.5500000000000008,0.017234416775802983,0.0034507273061650696,0.00375,0.017518207391658255,0.13829464328783042
video,8966,0.5749581076977629,0.05749581076977629,investigate,1.440889786061414,0.5500000000000008,0.01723410713424339,0.0034497486461865776,0.00375,0.017518207391658255,0.138310794384229
video,8967,0.5749059074580378,0.05749059074580379,investigate,1.4407447853647612,0.5500000000000008,0.01723378411231542,0.0034494354447482272,0.00375,0.017518207391658255,0.13832693566013793
video,8968,0.5748792643314016,0.05748792643314016,investigate,1.440602920383311,0.5500000000000008,0.01723346128679724,0.003449275585988409,0.00375,0.017518207391658255,0.1383429139692885
video,8969,0.5748503773220032,0.05748503773220032,investigate,1.440463841300179,0.5500000000000008,0.017233141720614232,0.003449102263932019,0.00375,0.017518207391658255,0.13835874603431247
video,8970,0.574827262603011,0.0574827262603011,investigate,1.4403280139084726,0.5500000000000008,0.01723282507931375,0.0034489635756180656,0.00375,0.017518207391658255,0.13837440014634994
video,8971,0.5747689517709416,0.05747689517709416,investigate,1.4401917885292277,0.5500000000000008,0.017232511997073003,0.0034486137106256496,0.00375,0.017518207391658255,0.13839009104113903
video,8972,0.5746445428910417,0.057464454289104176,investigate,1.4400485712771627,0.5500000000000008,0.01723219817917722,0.0034478672573462505,0.00375,0.017518207391658255,0.13840621457131175
video,8973,0.5746318252493836,0.057463182524938365,investigate,1.4399098109510144,0.5500000000000008,0.017231875708573766,0.003447790951496302,0.00375,0.017518207391658255,0.13842209193673094
video,8974,0.5746298985427981,0.05746298985427981,investigate,1.4397764083672535,0.5500000000000008,0.01723155816126538,0.0034477793912567885,0.00375,0.017518207391658255,0.13843766331508128
video,8975,0.5745607931205464,0.057456079312054646,investigate,1.439641431344618,0.5500000000000008,0.017231246733698375,0.0034473647587232787,0.00375,0.017518207391658255,0.13845333789839814
video,8976,0.5744115740715003,0.057441157407150036,investigate,1.4394969314979833,0.5500000000000008,0.017230933242032037,0.003446469444429002,0.00375,0.017518207391658255,0.1384695943043429
video,8977,0.5743991285953677,0.05743991285953677,investigate,1.4393569670976007,0.5500000000000008,0.01723060811391314,0.003446394771572206,0.00375,0.017518207391658255,0.1384856002550256
video,8978,0.5743407768737608,0.05743407768737609,investigate,1.4392167661010726,0.5500000000000008,0.017230287994899486,0.003446044661242565,0.00375,0.017518207391658255,0.13850163619702427
video,8979,0.5741889672318987,0.05741889672318987,investigate,1.4390669921802195,0.5500000000000008,0.017229967276059514,0.0034451338033913924,0.00375,0.017518207391658255,0.13851826227803415
video,8980,0.5741849715344315,0.05741849715344315,investigate,1.4389228096464537,0.5500000000000008,0.017229634754439317,0.0034451098292065893,0.00375,0.017518207391658255,0.1385345798116086
video,8981,0.5741615456734603,0.057416154567346035,investigate,1.4387820518279415,0.5500000000000008,0.017229308403767827,0.003444969274040762,0.00375,0.017518207391658255,0.1385507115496774
video,8982,0.5741125426690615,0.05741125426690616,investigate,1.43864202402173,0.5500000000000008,0.017228985769006454,0.0034446752560143693,0.00375,0.017518207391658255,0.13856681467101123
video,8983,0.5740783530094222,0.05740783530094223,investigate,1.4385041783618029,0.5500000000000008,0.017228663706579776,0.0034444701180565336,0.00375,0.017518207391658255,0.13858280086787622
video,8984,0.5739735796723887,0.057397357967238875,investigate,1.4383613691945696,0.5500000000000008,0.017228343982642474,0.0034438414780343326,0.00375,0.017518207391658255,0.1385990959808261
video,8985,0.5738620380241742,0.05738620380241743,investigate,1.4382131182292042,0.5500000000000008,0.01722801808038348,0.0034431722281450454,0.00375,0.017518207391658255,0.1386157344414063
video,8986,0.5737837361210173,0.057378373612101734,investigate,1.4380629671121377,0.5500000000000008,0.017227685311171876,0.003442702416726104,0.00375,0.017518207391658255,0.13863250994419385
video,8987,0.5737277295130212,0.05737277295130212,investigate,1.437913221378954,0.5500000000000008,0.017227349801116124,0.003442366377078127,0.00375,0.017518207391658255,0.1386492859765736
video,8988,0.5737117204104278,0.057371172041042785,investigate,1.4377678645648386,0.5500000000000008,0.01722701428046853,0.003442270322462567,0.00375,0.017518207391658255,0.1386658225429213
video,8989,0.5736783137299102,0.05736783137299102,investigate,1.4376249813552362,0.5500000000000008,0.017226683549141572,0.003442069882379461,0.00375,0.017518207391658255,0.13868222881802517
video,8990,0.573635195296523,0.057363519529652296,investigate,1.4374835016306788,0.5500000000000008,0.017226355423639497,0.0034418111717791377,0.00375,0.017518207391658255,0.13869856567822725
video,8991,0.5736306329344136,0.05736306329344137,investigate,1.437347224858893,0.5500000000000008,0.017226028686435454,0.003441783797606482,0.00375,0.017518207391658255,0.13871460317539797
video,8992,0.5736198420924978,0.05736198420924979,investigate,1.4372153200737872,0.5500000000000008,0.01722570793649204,0.003441719052554987,0.00375,0.017518207391658255,0.13873038466767673
video,8993,0.5735232219730103,0.057352322197301034,investigate,1.4370790294681368,0.5500000000000008,0.017225392306646464,0.003441139331838062,0.00375,0.017518207391658255,0.1387464302508269
video,8994,0.5735056254578704,0.05735056254578705,investigate,1.4369464308351985,0.5500000000000008,0.017225071394983464,0.0034410337527472227,0.00375,0.017518207391658255,0.1387622605014049
video,8995,0.573325473412557,0.0573325473412557,investigate,1.4368011209430462,0.5500000000000008,0.017224754789971902,0.003439952840475342,0.00375,0.017518207391658255,0.1387788550592432
video,8996,0.573275622074431,0.057327562207443096,investigate,1.4366566383127675,0.5500000000000008,0.017224422898815137,0.0034396537324465856,0.00375,0.017518207391658255,0.13879541683395352
video,8997,0.5732487529434165,0.05732487529434165,investigate,1.4365152480745984,0.5500000000000008,0.01722409166332093,0.003439492517660499,0.00375,0.017518207391658255,0.13881180858795572
video,8998,0.5732135788317168,0.05732135788317168,investigate,1.4363759960347862,0.5500000000000008,0.017223763828240885,0.0034392814729903008,0.00375,0.017518207391658255,0.13882808355154808
video,8999,0.5731569769390107,0.057315697693901074,investigate,1.4362366538872957,0.5500000000000008,0.01722343832896904,0.0034389418616340645,0.00375,0.017518207391658255,0.13884437262722482
video,9000,0.5729262100471628,0.057292621004716285,investigate,1.43607980873652,0.5500000000000008,0.017223112547455503,0.003437557260282977,0.00375,0.017518207391658255,0.1388617205227391
video,9001,0.5728661450602566,0.05728661450602566,investigate,1.4359232308930847,0.5500000000000008,0.017222765589545216,0.0034371968703615394,0.00375,0.017518207391658255,0.13887908185026454
video,9002,0.5728040073473605,0.05728040073473605,investigate,1.4357667023920972,0.5500000000000008,0.01722241836299471,0.003436824044084163,0.00375,0.017518207391658255,0.13889646877751682
video,9003,0.5727640481607793,0.05727640481607793,investigate,1.4356124391124911,0.5500000000000008,0.017222070624449665,0.003436584288964676,0.00375,0.017518207391658255,0.13891374772134357
video,9004,0.5727515804704861,0.057275158047048615,investigate,1.43546309959504,0.5500000000000008,0.01722172504557313,0.0034365094828229165,0.00375,0.017518207391658255,0.13893075589243553
video,9005,0.572688695915802,0.0572688695915802,investigate,1.4353134452028184,0.5500000000000008,0.01722138488215129,0.003436132175494812,0.00375,0.017518207391658255,0.13894780120743377
video,9006,0.572655918095052,0.057265591809505204,investigate,1.435166499204211,0.5500000000000008,0.017221043975851325,0.003435935508570312,0.00375,0.017518207391658255,0.13896470228305657
video,9007,0.5726505419562976,0.057265054195629765,investigate,1.4350248934316723,0.5500000000000008,0.017220705954338868,0.0034359032517377857,0.00375,0.017518207391658255,0.1389812975939994
video,9008,0.5725847302293584,0.057258473022935845,investigate,1.434882370717341,0.5500000000000008,0.01722037404812001,0.0034355083813761506,0.00375,0.017518207391658255,0.13899795586908503
video,9009,0.5724519535500079,0.05724519535500079,investigate,1.434732271243648,0.5500000000000008,0.0172200408826183,0.0034347117213000475,0.00375,0.017518207391658255,0.13901507763874504
video,9010,0.5724067671686806,0.057240676716868055,investigate,1.4345836571107702,0.5500000000000008,0.0172196984472251,0.0034344406030120834,0.00375,0.017518207391658255,0.13903212809129978
video,9011,0.5723362139073496,0.05723362139073496,investigate,1.4344339322170743,0.5500000000000008,0.017219357438174005,0.0034340172834440973,0.00375,0.017518207391658255,0.13904926085437147
video,9012,0.5723067530988294,0.05723067530988294,investigate,1.4342872502382742,0.5500000000000008,0.017219014782912573,0.0034338405185929764,0.00375,0.017518207391658255,0.1390662277270328
video,9013,0.5722851635606402,0.05722851635606402,investigate,1.4341442765848071,0.5500000000000008,0.017218675445459346,0.003433710981363841,0.00375,0.017518207391658255,0.13908298479947007
video,9014,0.5722361416079931,0.05722361416079931,investigate,1.4340021196822141,0.5500000000000008,0.017218340304010597,0.0034334168496479587,0.00375,0.017518207391658255,0.13909970086217444
video,9015,0.5721136300996177,0.05721136300996177,investigate,1.4338533979048873,0.5500000000000008,0.017218005982756513,0.003432681780597706,0.00375,0.017518207391658255,0.13911681767267498
video,9016,0.5717031395896175,0.05717031395896175,investigate,1.4336695759476534,0.5500000000000008,0.0172176636465465,0.003430218837537705,0.00375,0.017518207391658255,0.13913605509002552
video,9017,0.5715988302057664,0.057159883020576646,investigate,1.4334826759303239,0.5500000000000008,0.01721727889819949,0.0034295929812345988,0.00375,0.017518207391658255,0.13915553361533217
video,9018,0.5715878860139753,0.05715878860139753,investigate,1.4333021574945084,0.5500000000000008,0.017216889327693358,0.0034295273160838517,0.00375,0.017518207391658255,0.13917468823528345
video,9019,0.5715485224044775,0.05715485224044775,investigate,1.4331249234351757,0.5500000000000008,0.017216506235294332,0.003429291134426865,0.00375,0.017518207391658255,0.13919369594449266
video,9020,0.5715375127359323,0.057153751273593234,investigate,1.432953677771362,0.5500000000000008,0.017216126081110148,0.003429225076415594,0.00375,0.017518207391658255,0.13921238955752896
video,9021,0.5715365482315446,0.057153654823154466,investigate,1.4327891854836619,0.5500000000000008,0.01721575220884942,0.003429219289389268,0.00375,0.017518207391658255,0.13923071508533086
video,9022,0.5715305210014543,0.05715305210014543,investigate,1.4326306701644609,0.5500000000000008,0.01721538569829338,0.0034291831260087257,0.00375,0.017518207391658255,0.13924871026595725
video,9023,0.5715288746216787,0.05715288746216787,investigate,1.4324783308200502,0.5500000000000008,0.017215025794680858,0.0034291732477300723,0.00375,0.017518207391658255,0.13926635542124982
video,9024,0.5714795755406401,0.057147957554064016,investigate,1.4323271551413121,0.5500000000000008,0.017214672891575,0.0034288774532438408,0.00375,0.017518207391658255,0.13928394346792272
video,9025,0.5713917025042433,0.05713917025042434,investigate,1.432173239186084,0.5500000000000008,0.017214321130641547,0.0034283502150254603,0.00375,0.017518207391658255,0.13930170699188055
video,9026,0.571347639637835,0.0571347639637835,investigate,1.4320210735824241,0.5500000000000008,0.01721396586016239,0.00342808583782701,0.00375,0.017518207391658255,0.1393193796225577
video,9027,0.5709897533264588,0.057098975332645886,investigate,1.431839205971773,0.5500000000000008,0.017213612407548845,0.003425938519958753,0.00375,0.017518207391658255,0.1393388461184895
video,9028,0.5709293069369247,0.05709293069369247,investigate,1.4316585684265946,0.5500000000000008,0.01721322307763021,0.003425575841621548,0.00375,0.017518207391658255,0.13935828596283995
video,9029,0.5708481010004788,0.05708481010004788,investigate,1.4314770357895785,0.5500000000000008,0.017212834280743203,0.0034250886060028726,0.00375,0.017518207391658255,0.13937782424592204
video,9030,0.570842004988398,0.057084200498839804,investigate,1.4313021548568352,0.5500000000000008,0.017212443515081558,0.003425052029930388,0.00375,0.017518207391658255,0.13939700833941499
video,9031,0.5708257950693861,0.05708257950693862,investigate,1.4311326481695004,0.5500000000000008,0.017212059833211703,0.003424954770416317,0.00375,0.017518207391658255,0.1394159060105521
video,9032,0.5707838790549215,0.05707838790549215,investigate,1.4309657301482124,0.5500000000000008,0.01721168187978896,0.0034247032743295286,0.00375,0.017518207391658255,0.13943467722435327
video,9033,0.5707319195369764,0.057073191953697644,investigate,1.4308002928959813,0.5500000000000008,0.017211306455512936,0.0034243915172218584,0.00375,0.017518207391658255,0.13945338477098612
video,9034,0.5707151811730374,0.057071518117303745,investigate,1.4306397992974458,0.5500000000000008,0.01721093230458028,0.0034242910870382246,0.00375,0.017518207391658255,0.1394718185968699
video,9035,0.5707067246810398,0.05707067246810398,investigate,1.430484879793652,0.5500000000000008,0.0172105636280626,0.003424240348086239,0.00375,0.017518207391658255,0.13948993448518804
video,9036,0.5706892832993127,0.05706892832993127,investigate,1.4303344129318372,0.5500000000000008,0.017210201310296238,0.003424135699795876,0.00375,0.017518207391658255,0.13950779270403013
video,9037,0.5706292049266479,0.057062920492664794,investigate,1.4301839569072283,0.5500000000000008,0.017209844145919397,0.0034237752295598876,0.00375,0.017518207391658255,0.13952565422873137
video,9038,0.5706216461176543,0.057062164611765435,investigate,1.4300387632427047,0.5500000000000008,0.017209486915425374,0.003423729876705926,0.00375,0.017518207391658255,0.13954320387579255
video,9039,0.5704185048849951,0.05704185048849952,investigate,1.429879063201496,0.5500000000000008,0.01720913592248415,0.0034225110293099707,0.00375,0.017518207391658255,0.1395616213773085
video,9040,0.5703726871970484,0.05703726871970484,investigate,1.429721169393141,0.5500000000000008,0.01720876757245383,0.0034222361231822903,0.00375,0.017518207391658255,0.13957994543492175
video,9041,0.5703194317278371,0.057031943172783706,investigate,1.429564265790199,0.5500000000000008,0.017208401091301565,0.0034219165903670223,0.00375,0.017518207391658255,0.13959822254419801
video,9042,0.5702425001466525,0.05702425001466525,investigate,1.4294059451732561,0.5500000000000008,0.017208035549116037,0.0034214550008799145,0.00375,0.017518207391658255,0.1396165957007759
video,9043,0.5701917055783424,0.057019170557834245,investigate,1.42924887792416,0.5500000000000008,0.017207668085984482,0.0034211502334700545,0.00375,0.017518207391658255,0.13963490616163204
video,9044,0.5700382412594353,0.05700382412594353,investigate,1.4290827469331373,0.5500000000000008,0.01720730187676736,0.0034202294475566115,0.00375,0.017518207391658255,0.13965377119918454
video,9045,0.5700114609158669,0.057001146091586685,investigate,1.4289205831473983,0.5500000000000008,0.01720692457601631,0.003420068765495201,0.00375,0.017518207391658255,0.13967241961804738
video,9046,0.5700027161610067,0.057000271616100676,investigate,1.428764031437603,0.5500000000000008,0.01720655160763905,0.0034200162969660404,0.00375,0.017518207391658255,0.13969074753706218
video,9047,0.5698956227497598,0.05698956227497598,investigate,1.428603032455075,0.5500000000000008,0.01720618504925876,0.0034193737364985586,0.00375,0.017518207391658255,0.1397093514581641
video,9048,0.5698139701419299,0.056981397014193,investigate,1.4284403081710648,0.5500000000000008,0.017205812970836717,0.0034188838208515796,0.00375,0.017518207391658255,0.139728073216491
video,9049,0.5697385930153904,0.056973859301539045,investigate,1.4282765551457612,0.5500000000000008,0.017205438535670182,0.0034184315580923427,0.00375,0.017518207391658255,0.1397468728024106
video,9050,0.5697199897244921,0.056971998972449214,investigate,1.42811749191238,0.5500000000000008,0.01720506254395179,0.0034183199383469526,0.00375,0.017518207391658255,0.13976540801635717
video,9051,0.5694760008448125,0.056947600084481256,investigate,1.427940392320366,0.5500000000000008,0.017204691839672857,0.0034168560050688752,0.00375,0.017518207391658255,0.1397850364593029
video,9052,0.5694566633646644,0.056945666336466444,investigate,1.4277684429640178,0.5500000000000008,0.01720429927081394,0.0034167399801879866,0.00375,0.017518207391658255,0.13980438835827058
video,9053,0.5693475576724785,0.05693475576724785,investigate,1.427592461012705,0.5500000000000008,0.01720391223283459,0.003416085346034871,0.00375,0.017518207391658255,0.13982400785341204
video,9054,0.5693239139292219,0.056932391392922194,investigate,1.4274211539651191,0.5500000000000008,0.01720351984293176,0.0034159434835753315,0.00375,0.017518207391658255,0.1398433768211102
video,9055,0.5692629017707734,0.05692629017707734,investigate,1.4272505979835917,0.5500000000000008,0.017203132463577794,0.0034155774106246406,0.00375,0.017518207391658255,0.1398627244824051
video,9056,0.5692543094231293,0.05692543094231293,investigate,1.4270860050065608,0.5500000000000008,0.017202745510351898,0.0034155258565387757,0.00375,0.017518207391658255,0.13988173674455995
